map,task,roi
map_56.png,task_57.png,task_57_roi.png
map_56.png,task_58.png,task_58_roi.png
map_56.png,task_59.png,task_59_roi.png
map_56.png,task_60.png,task_60_roi.png
map_56.png,task_61.png,task_61_roi.png
map_56.png,task_62.png,task_62_roi.png
map_56.png,task_63.png,task_63_roi.png
map_56.png,task_64.png,task_64_roi.png
map_56.png,task_65.png,task_65_roi.png
map_56.png,task_66.png,task_66_roi.png
map_56.png,task_67.png,task_67_roi.png
map_56.png,task_68.png,task_68_roi.png
map_56.png,task_69.png,task_69_roi.png
map_56.png,task_70.png,task_70_roi.png
map_56.png,task_71.png,task_71_roi.png
map_56.png,task_72.png,task_72_roi.png
map_56.png,task_73.png,task_73_roi.png
map_56.png,task_74.png,task_74_roi.png
map_56.png,task_75.png,task_75_roi.png
map_56.png,task_76.png,task_76_roi.png
map_56.png,task_77.png,task_77_roi.png
map_56.png,task_78.png,task_78_roi.png
map_56.png,task_79.png,task_79_roi.png
map_56.png,task_80.png,task_80_roi.png
map_56.png,task_81.png,task_81_roi.png
map_56.png,task_82.png,task_82_roi.png
map_56.png,task_83.png,task_83_roi.png
map_56.png,task_84.png,task_84_roi.png
map_56.png,task_85.png,task_85_roi.png
map_56.png,task_86.png,task_86_roi.png
map_56.png,task_87.png,task_87_roi.png
map_56.png,task_88.png,task_88_roi.png
map_56.png,task_89.png,task_89_roi.png
map_56.png,task_90.png,task_90_roi.png
map_56.png,task_91.png,task_91_roi.png
map_56.png,task_92.png,task_92_roi.png
map_56.png,task_93.png,task_93_roi.png
map_56.png,task_94.png,task_94_roi.png
map_56.png,task_95.png,task_95_roi.png
map_56.png,task_96.png,task_96_roi.png
map_56.png,task_97.png,task_97_roi.png
map_56.png,task_98.png,task_98_roi.png
map_56.png,task_99.png,task_99_roi.png
map_57.png,task_0.png,task_0_roi.png
map_57.png,task_1.png,task_1_roi.png
map_57.png,task_2.png,task_2_roi.png
map_57.png,task_3.png,task_3_roi.png
map_57.png,task_4.png,task_4_roi.png
map_57.png,task_5.png,task_5_roi.png
map_57.png,task_6.png,task_6_roi.png
map_57.png,task_7.png,task_7_roi.png
map_57.png,task_8.png,task_8_roi.png
map_57.png,task_9.png,task_9_roi.png
map_57.png,task_10.png,task_10_roi.png
map_57.png,task_11.png,task_11_roi.png
map_57.png,task_12.png,task_12_roi.png
map_57.png,task_13.png,task_13_roi.png
map_57.png,task_14.png,task_14_roi.png
map_57.png,task_15.png,task_15_roi.png
map_57.png,task_16.png,task_16_roi.png
map_57.png,task_17.png,task_17_roi.png
map_57.png,task_18.png,task_18_roi.png
map_57.png,task_19.png,task_19_roi.png
map_57.png,task_20.png,task_20_roi.png
map_57.png,task_21.png,task_21_roi.png
map_57.png,task_22.png,task_22_roi.png
map_57.png,task_23.png,task_23_roi.png
map_57.png,task_24.png,task_24_roi.png
map_57.png,task_25.png,task_25_roi.png
map_57.png,task_26.png,task_26_roi.png
map_57.png,task_27.png,task_27_roi.png
map_57.png,task_28.png,task_28_roi.png
map_57.png,task_29.png,task_29_roi.png
map_57.png,task_30.png,task_30_roi.png
map_57.png,task_31.png,task_31_roi.png
map_57.png,task_32.png,task_32_roi.png
map_57.png,task_33.png,task_33_roi.png
map_57.png,task_34.png,task_34_roi.png
map_57.png,task_35.png,task_35_roi.png
map_57.png,task_36.png,task_36_roi.png
map_57.png,task_37.png,task_37_roi.png
map_57.png,task_38.png,task_38_roi.png
map_57.png,task_39.png,task_39_roi.png
map_57.png,task_40.png,task_40_roi.png
map_57.png,task_41.png,task_41_roi.png
map_57.png,task_42.png,task_42_roi.png
map_57.png,task_43.png,task_43_roi.png
map_57.png,task_44.png,task_44_roi.png
map_57.png,task_45.png,task_45_roi.png
map_57.png,task_46.png,task_46_roi.png
map_57.png,task_47.png,task_47_roi.png
map_57.png,task_48.png,task_48_roi.png
map_57.png,task_49.png,task_49_roi.png
map_57.png,task_50.png,task_50_roi.png
map_57.png,task_51.png,task_51_roi.png
map_57.png,task_52.png,task_52_roi.png
map_57.png,task_53.png,task_53_roi.png
map_57.png,task_54.png,task_54_roi.png
map_57.png,task_55.png,task_55_roi.png
map_57.png,task_56.png,task_56_roi.png
map_57.png,task_57.png,task_57_roi.png
map_57.png,task_58.png,task_58_roi.png
map_57.png,task_59.png,task_59_roi.png
map_57.png,task_60.png,task_60_roi.png
map_57.png,task_61.png,task_61_roi.png
map_57.png,task_62.png,task_62_roi.png
map_57.png,task_63.png,task_63_roi.png
map_57.png,task_64.png,task_64_roi.png
map_57.png,task_65.png,task_65_roi.png
map_57.png,task_66.png,task_66_roi.png
map_57.png,task_67.png,task_67_roi.png
map_57.png,task_68.png,task_68_roi.png
map_57.png,task_69.png,task_69_roi.png
map_57.png,task_70.png,task_70_roi.png
map_57.png,task_71.png,task_71_roi.png
map_57.png,task_72.png,task_72_roi.png
map_57.png,task_73.png,task_73_roi.png
map_57.png,task_74.png,task_74_roi.png
map_57.png,task_75.png,task_75_roi.png
map_57.png,task_76.png,task_76_roi.png
map_57.png,task_77.png,task_77_roi.png
map_57.png,task_78.png,task_78_roi.png
map_57.png,task_79.png,task_79_roi.png
map_57.png,task_80.png,task_80_roi.png
map_57.png,task_81.png,task_81_roi.png
map_57.png,task_82.png,task_82_roi.png
map_57.png,task_83.png,task_83_roi.png
map_57.png,task_84.png,task_84_roi.png
map_57.png,task_85.png,task_85_roi.png
map_57.png,task_86.png,task_86_roi.png
map_57.png,task_87.png,task_87_roi.png
map_57.png,task_88.png,task_88_roi.png
map_57.png,task_89.png,task_89_roi.png
map_57.png,task_90.png,task_90_roi.png
map_57.png,task_91.png,task_91_roi.png
map_57.png,task_92.png,task_92_roi.png
map_57.png,task_93.png,task_93_roi.png
map_57.png,task_94.png,task_94_roi.png
map_57.png,task_95.png,task_95_roi.png
map_57.png,task_96.png,task_96_roi.png
map_57.png,task_97.png,task_97_roi.png
map_57.png,task_98.png,task_98_roi.png
map_57.png,task_99.png,task_99_roi.png
map_58.png,task_0.png,task_0_roi.png
map_58.png,task_1.png,task_1_roi.png
map_58.png,task_2.png,task_2_roi.png
map_58.png,task_3.png,task_3_roi.png
map_58.png,task_4.png,task_4_roi.png
map_58.png,task_5.png,task_5_roi.png
map_58.png,task_6.png,task_6_roi.png
map_58.png,task_7.png,task_7_roi.png
map_58.png,task_8.png,task_8_roi.png
map_58.png,task_9.png,task_9_roi.png
map_58.png,task_10.png,task_10_roi.png
map_58.png,task_11.png,task_11_roi.png
map_58.png,task_12.png,task_12_roi.png
map_58.png,task_13.png,task_13_roi.png
map_58.png,task_14.png,task_14_roi.png
map_58.png,task_15.png,task_15_roi.png
map_58.png,task_16.png,task_16_roi.png
map_58.png,task_17.png,task_17_roi.png
map_58.png,task_18.png,task_18_roi.png
map_58.png,task_19.png,task_19_roi.png
map_58.png,task_20.png,task_20_roi.png
map_58.png,task_21.png,task_21_roi.png
map_58.png,task_22.png,task_22_roi.png
map_58.png,task_23.png,task_23_roi.png
map_58.png,task_24.png,task_24_roi.png
map_58.png,task_25.png,task_25_roi.png
map_58.png,task_26.png,task_26_roi.png
map_58.png,task_27.png,task_27_roi.png
map_58.png,task_28.png,task_28_roi.png
map_58.png,task_29.png,task_29_roi.png
map_58.png,task_30.png,task_30_roi.png
map_58.png,task_31.png,task_31_roi.png
map_58.png,task_32.png,task_32_roi.png
map_58.png,task_33.png,task_33_roi.png
map_58.png,task_34.png,task_34_roi.png
map_58.png,task_35.png,task_35_roi.png
map_58.png,task_36.png,task_36_roi.png
map_58.png,task_37.png,task_37_roi.png
map_58.png,task_38.png,task_38_roi.png
map_58.png,task_39.png,task_39_roi.png
map_58.png,task_40.png,task_40_roi.png
map_58.png,task_41.png,task_41_roi.png
map_58.png,task_42.png,task_42_roi.png
map_58.png,task_43.png,task_43_roi.png
map_58.png,task_44.png,task_44_roi.png
map_58.png,task_45.png,task_45_roi.png
map_58.png,task_46.png,task_46_roi.png
map_58.png,task_47.png,task_47_roi.png
map_58.png,task_48.png,task_48_roi.png
map_58.png,task_49.png,task_49_roi.png
map_58.png,task_50.png,task_50_roi.png
map_58.png,task_51.png,task_51_roi.png
map_58.png,task_52.png,task_52_roi.png
map_58.png,task_53.png,task_53_roi.png
map_58.png,task_54.png,task_54_roi.png
map_58.png,task_55.png,task_55_roi.png
map_58.png,task_56.png,task_56_roi.png
map_58.png,task_57.png,task_57_roi.png
map_58.png,task_58.png,task_58_roi.png
map_58.png,task_59.png,task_59_roi.png
map_58.png,task_60.png,task_60_roi.png
map_58.png,task_61.png,task_61_roi.png
map_58.png,task_62.png,task_62_roi.png
map_58.png,task_63.png,task_63_roi.png
map_58.png,task_64.png,task_64_roi.png
map_58.png,task_65.png,task_65_roi.png
map_58.png,task_66.png,task_66_roi.png
map_58.png,task_67.png,task_67_roi.png
map_58.png,task_68.png,task_68_roi.png
map_58.png,task_69.png,task_69_roi.png
map_58.png,task_70.png,task_70_roi.png
map_58.png,task_71.png,task_71_roi.png
map_58.png,task_72.png,task_72_roi.png
map_58.png,task_73.png,task_73_roi.png
map_58.png,task_74.png,task_74_roi.png
map_58.png,task_75.png,task_75_roi.png
map_58.png,task_76.png,task_76_roi.png
map_58.png,task_77.png,task_77_roi.png
map_58.png,task_78.png,task_78_roi.png
map_58.png,task_79.png,task_79_roi.png
map_58.png,task_80.png,task_80_roi.png
map_58.png,task_81.png,task_81_roi.png
map_58.png,task_82.png,task_82_roi.png
map_58.png,task_83.png,task_83_roi.png
map_58.png,task_84.png,task_84_roi.png
map_58.png,task_85.png,task_85_roi.png
map_58.png,task_86.png,task_86_roi.png
map_58.png,task_87.png,task_87_roi.png
map_58.png,task_88.png,task_88_roi.png
map_58.png,task_89.png,task_89_roi.png
map_58.png,task_90.png,task_90_roi.png
map_58.png,task_91.png,task_91_roi.png
map_58.png,task_92.png,task_92_roi.png
map_58.png,task_93.png,task_93_roi.png
map_58.png,task_94.png,task_94_roi.png
map_58.png,task_95.png,task_95_roi.png
map_58.png,task_96.png,task_96_roi.png
map_58.png,task_97.png,task_97_roi.png
map_58.png,task_98.png,task_98_roi.png
map_58.png,task_99.png,task_99_roi.png
map_59.png,task_0.png,task_0_roi.png
map_59.png,task_1.png,task_1_roi.png
map_59.png,task_2.png,task_2_roi.png
map_59.png,task_3.png,task_3_roi.png
map_59.png,task_4.png,task_4_roi.png
map_59.png,task_5.png,task_5_roi.png
map_59.png,task_6.png,task_6_roi.png
map_59.png,task_7.png,task_7_roi.png
map_59.png,task_8.png,task_8_roi.png
map_59.png,task_9.png,task_9_roi.png
map_59.png,task_10.png,task_10_roi.png
map_59.png,task_11.png,task_11_roi.png
map_59.png,task_12.png,task_12_roi.png
map_59.png,task_13.png,task_13_roi.png
map_59.png,task_14.png,task_14_roi.png
map_59.png,task_15.png,task_15_roi.png
map_59.png,task_16.png,task_16_roi.png
map_59.png,task_17.png,task_17_roi.png
map_59.png,task_18.png,task_18_roi.png
map_59.png,task_19.png,task_19_roi.png
map_59.png,task_20.png,task_20_roi.png
map_59.png,task_21.png,task_21_roi.png
map_59.png,task_22.png,task_22_roi.png
map_59.png,task_23.png,task_23_roi.png
map_59.png,task_24.png,task_24_roi.png
map_59.png,task_25.png,task_25_roi.png
map_59.png,task_26.png,task_26_roi.png
map_59.png,task_27.png,task_27_roi.png
map_59.png,task_28.png,task_28_roi.png
map_59.png,task_29.png,task_29_roi.png
map_59.png,task_30.png,task_30_roi.png
map_59.png,task_31.png,task_31_roi.png
map_59.png,task_32.png,task_32_roi.png
map_59.png,task_33.png,task_33_roi.png
map_59.png,task_34.png,task_34_roi.png
map_59.png,task_35.png,task_35_roi.png
map_59.png,task_36.png,task_36_roi.png
map_59.png,task_37.png,task_37_roi.png
map_59.png,task_38.png,task_38_roi.png
map_59.png,task_39.png,task_39_roi.png
map_59.png,task_40.png,task_40_roi.png
map_59.png,task_41.png,task_41_roi.png
map_59.png,task_42.png,task_42_roi.png
map_59.png,task_43.png,task_43_roi.png
map_59.png,task_44.png,task_44_roi.png
map_59.png,task_45.png,task_45_roi.png
map_59.png,task_46.png,task_46_roi.png
map_59.png,task_47.png,task_47_roi.png
map_59.png,task_48.png,task_48_roi.png
map_59.png,task_49.png,task_49_roi.png
map_59.png,task_50.png,task_50_roi.png
map_59.png,task_51.png,task_51_roi.png
map_59.png,task_52.png,task_52_roi.png
map_59.png,task_53.png,task_53_roi.png
map_59.png,task_54.png,task_54_roi.png
map_59.png,task_55.png,task_55_roi.png
map_59.png,task_56.png,task_56_roi.png
map_59.png,task_57.png,task_57_roi.png
map_59.png,task_58.png,task_58_roi.png
map_59.png,task_59.png,task_59_roi.png
map_59.png,task_60.png,task_60_roi.png
map_59.png,task_61.png,task_61_roi.png
map_59.png,task_62.png,task_62_roi.png
map_59.png,task_63.png,task_63_roi.png
map_59.png,task_64.png,task_64_roi.png
map_59.png,task_65.png,task_65_roi.png
map_59.png,task_66.png,task_66_roi.png
map_59.png,task_67.png,task_67_roi.png
map_59.png,task_68.png,task_68_roi.png
map_59.png,task_69.png,task_69_roi.png
map_59.png,task_70.png,task_70_roi.png
map_59.png,task_71.png,task_71_roi.png
map_59.png,task_72.png,task_72_roi.png
map_59.png,task_73.png,task_73_roi.png
map_59.png,task_74.png,task_74_roi.png
map_59.png,task_75.png,task_75_roi.png
map_59.png,task_76.png,task_76_roi.png
map_59.png,task_77.png,task_77_roi.png
map_59.png,task_78.png,task_78_roi.png
map_59.png,task_79.png,task_79_roi.png
map_59.png,task_80.png,task_80_roi.png
map_59.png,task_81.png,task_81_roi.png
map_59.png,task_82.png,task_82_roi.png
map_59.png,task_83.png,task_83_roi.png
map_59.png,task_84.png,task_84_roi.png
map_59.png,task_85.png,task_85_roi.png
map_59.png,task_86.png,task_86_roi.png
map_59.png,task_87.png,task_87_roi.png
map_59.png,task_88.png,task_88_roi.png
map_59.png,task_89.png,task_89_roi.png
map_59.png,task_90.png,task_90_roi.png
map_59.png,task_91.png,task_91_roi.png
map_59.png,task_92.png,task_92_roi.png
map_59.png,task_93.png,task_93_roi.png
map_59.png,task_94.png,task_94_roi.png
map_59.png,task_95.png,task_95_roi.png
map_59.png,task_96.png,task_96_roi.png
map_59.png,task_97.png,task_97_roi.png
map_59.png,task_98.png,task_98_roi.png
map_59.png,task_99.png,task_99_roi.png
map_60.png,task_0.png,task_0_roi.png
map_60.png,task_1.png,task_1_roi.png
map_60.png,task_2.png,task_2_roi.png
map_60.png,task_3.png,task_3_roi.png
map_60.png,task_4.png,task_4_roi.png
map_60.png,task_5.png,task_5_roi.png
map_60.png,task_6.png,task_6_roi.png
map_60.png,task_7.png,task_7_roi.png
map_60.png,task_8.png,task_8_roi.png
map_60.png,task_9.png,task_9_roi.png
map_60.png,task_10.png,task_10_roi.png
map_60.png,task_11.png,task_11_roi.png
map_60.png,task_12.png,task_12_roi.png
map_60.png,task_13.png,task_13_roi.png
map_60.png,task_14.png,task_14_roi.png
map_60.png,task_15.png,task_15_roi.png
map_60.png,task_16.png,task_16_roi.png
map_60.png,task_17.png,task_17_roi.png
map_60.png,task_18.png,task_18_roi.png
map_60.png,task_19.png,task_19_roi.png
map_60.png,task_20.png,task_20_roi.png
map_60.png,task_21.png,task_21_roi.png
map_60.png,task_22.png,task_22_roi.png
map_60.png,task_23.png,task_23_roi.png
map_60.png,task_24.png,task_24_roi.png
map_60.png,task_25.png,task_25_roi.png
map_60.png,task_26.png,task_26_roi.png
map_60.png,task_27.png,task_27_roi.png
map_60.png,task_28.png,task_28_roi.png
map_60.png,task_29.png,task_29_roi.png
map_60.png,task_30.png,task_30_roi.png
map_60.png,task_31.png,task_31_roi.png
map_60.png,task_32.png,task_32_roi.png
map_60.png,task_33.png,task_33_roi.png
map_60.png,task_34.png,task_34_roi.png
map_60.png,task_35.png,task_35_roi.png
map_60.png,task_36.png,task_36_roi.png
map_60.png,task_37.png,task_37_roi.png
map_60.png,task_38.png,task_38_roi.png
map_60.png,task_39.png,task_39_roi.png
map_60.png,task_40.png,task_40_roi.png
map_60.png,task_41.png,task_41_roi.png
map_60.png,task_42.png,task_42_roi.png
map_60.png,task_43.png,task_43_roi.png
map_60.png,task_44.png,task_44_roi.png
map_60.png,task_45.png,task_45_roi.png
map_60.png,task_46.png,task_46_roi.png
map_60.png,task_47.png,task_47_roi.png
map_60.png,task_48.png,task_48_roi.png
map_60.png,task_49.png,task_49_roi.png
map_60.png,task_50.png,task_50_roi.png
map_60.png,task_51.png,task_51_roi.png
map_60.png,task_52.png,task_52_roi.png
map_60.png,task_53.png,task_53_roi.png
map_60.png,task_54.png,task_54_roi.png
map_60.png,task_55.png,task_55_roi.png
map_60.png,task_56.png,task_56_roi.png
map_60.png,task_57.png,task_57_roi.png
map_60.png,task_58.png,task_58_roi.png
map_60.png,task_59.png,task_59_roi.png
map_60.png,task_60.png,task_60_roi.png
map_60.png,task_61.png,task_61_roi.png
map_60.png,task_62.png,task_62_roi.png
map_60.png,task_63.png,task_63_roi.png
map_60.png,task_64.png,task_64_roi.png
map_60.png,task_65.png,task_65_roi.png
map_60.png,task_66.png,task_66_roi.png
map_60.png,task_67.png,task_67_roi.png
map_60.png,task_68.png,task_68_roi.png
map_60.png,task_69.png,task_69_roi.png
map_60.png,task_70.png,task_70_roi.png
map_60.png,task_71.png,task_71_roi.png
map_60.png,task_72.png,task_72_roi.png
map_60.png,task_73.png,task_73_roi.png
map_60.png,task_74.png,task_74_roi.png
map_60.png,task_75.png,task_75_roi.png
map_60.png,task_76.png,task_76_roi.png
map_60.png,task_77.png,task_77_roi.png
map_60.png,task_78.png,task_78_roi.png
map_60.png,task_79.png,task_79_roi.png
map_60.png,task_80.png,task_80_roi.png
map_60.png,task_81.png,task_81_roi.png
map_60.png,task_82.png,task_82_roi.png
map_60.png,task_83.png,task_83_roi.png
map_60.png,task_84.png,task_84_roi.png
map_60.png,task_85.png,task_85_roi.png
map_60.png,task_86.png,task_86_roi.png
map_60.png,task_87.png,task_87_roi.png
map_60.png,task_88.png,task_88_roi.png
map_60.png,task_89.png,task_89_roi.png
map_60.png,task_90.png,task_90_roi.png
map_60.png,task_91.png,task_91_roi.png
map_60.png,task_92.png,task_92_roi.png
map_60.png,task_93.png,task_93_roi.png
map_60.png,task_94.png,task_94_roi.png
map_60.png,task_95.png,task_95_roi.png
map_60.png,task_96.png,task_96_roi.png
map_60.png,task_97.png,task_97_roi.png
map_60.png,task_98.png,task_98_roi.png
map_60.png,task_99.png,task_99_roi.png
map_61.png,task_0.png,task_0_roi.png
map_61.png,task_1.png,task_1_roi.png
map_61.png,task_2.png,task_2_roi.png
map_61.png,task_3.png,task_3_roi.png
map_61.png,task_4.png,task_4_roi.png
map_61.png,task_5.png,task_5_roi.png
map_61.png,task_6.png,task_6_roi.png
map_61.png,task_7.png,task_7_roi.png
map_61.png,task_8.png,task_8_roi.png
map_61.png,task_9.png,task_9_roi.png
map_61.png,task_10.png,task_10_roi.png
map_61.png,task_11.png,task_11_roi.png
map_61.png,task_12.png,task_12_roi.png
map_61.png,task_13.png,task_13_roi.png
map_61.png,task_14.png,task_14_roi.png
map_61.png,task_15.png,task_15_roi.png
map_61.png,task_16.png,task_16_roi.png
map_61.png,task_17.png,task_17_roi.png
map_61.png,task_18.png,task_18_roi.png
map_61.png,task_19.png,task_19_roi.png
map_61.png,task_20.png,task_20_roi.png
map_61.png,task_21.png,task_21_roi.png
map_61.png,task_22.png,task_22_roi.png
map_61.png,task_23.png,task_23_roi.png
map_61.png,task_24.png,task_24_roi.png
map_61.png,task_25.png,task_25_roi.png
map_61.png,task_26.png,task_26_roi.png
map_61.png,task_27.png,task_27_roi.png
map_61.png,task_28.png,task_28_roi.png
map_61.png,task_29.png,task_29_roi.png
map_61.png,task_30.png,task_30_roi.png
map_61.png,task_31.png,task_31_roi.png
map_61.png,task_32.png,task_32_roi.png
map_61.png,task_33.png,task_33_roi.png
map_61.png,task_34.png,task_34_roi.png
map_61.png,task_35.png,task_35_roi.png
map_61.png,task_36.png,task_36_roi.png
map_61.png,task_37.png,task_37_roi.png
map_61.png,task_38.png,task_38_roi.png
map_61.png,task_39.png,task_39_roi.png
map_61.png,task_40.png,task_40_roi.png
map_61.png,task_41.png,task_41_roi.png
map_61.png,task_42.png,task_42_roi.png
map_61.png,task_43.png,task_43_roi.png
map_61.png,task_44.png,task_44_roi.png
map_61.png,task_45.png,task_45_roi.png
map_61.png,task_46.png,task_46_roi.png
map_61.png,task_47.png,task_47_roi.png
map_61.png,task_48.png,task_48_roi.png
map_61.png,task_49.png,task_49_roi.png
map_61.png,task_50.png,task_50_roi.png
